id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-215-02-A,"{""question"": ""Which of the following is a key characteristic that differentiates vascular purpura from thrombocytopenic purpura?"", ""option_a"": ""Vascular purpura is usually infiltrated and necrotic due to inflammation of the vascular wall."", ""option_b"": ""Thrombocytopenic purpura is often infiltrated and necrotic due to fragility of the vascular wall."", ""option_c"": ""Vascular purpura is non-infiltrated and non-necrotic, primarily due to thrombocytopenia."", ""option_d"": ""Thrombocytopenic purpura is non-infiltrated and non-necrotic, primarily due to inflammation of the vascular wall."", ""correct_option"": ""A""}",Positive diagnosis,Which of the following is a key characteristic that differentiates vascular purpura from thrombocytopenic purpura?,Vascular purpura is usually infiltrated and necrotic due to inflammation of the vascular wall.,Thrombocytopenic purpura is often infiltrated and necrotic due to fragility of the vascular wall.,"Vascular purpura is non-infiltrated and non-necrotic, primarily due to thrombocytopenia.","Thrombocytopenic purpura is non-infiltrated and non-necrotic, primarily due to inflammation of the vascular wall.",a
OIC-347-08-A,"{""question"": ""Which of the following is a first-line biological examination to check for complications after the bladder has been drained?"", ""option_a"": ""Complete blood count (CBC)"", ""option_b"": ""Creatininemia"", ""option_c"": ""Liver function tests"", ""option_d"": ""Blood glucose levels"", ""correct_option"": ""B""}",Additional examinations,Which of the following is a first-line biological examination to check for complications after the bladder has been drained?,Complete blood count (CBC),Creatininemia,Liver function tests,Blood glucose levels,b
OIC-302-09-B,"{""question"": ""Which of the following is the main differential diagnosis to consider when examining a pigmented lesion to determine if it is a simple nevus or an incipient melanoma?"", ""option_a"": ""Seborrheic keratosis"", ""option_b"": ""Histiocytofibroma"", ""option_c"": ""Melanoma"", ""option_d"": ""Basal cell carcinoma"", ""correct_option"": ""C""}",Positive diagnosis,Which of the following is the main differential diagnosis to consider when examining a pigmented lesion to determine if it is a simple nevus or an incipient melanoma?,Seborrheic keratosis,Histiocytofibroma,Melanoma,Basal cell carcinoma,c
OIC-188-10-A,"{""question"": ""Which of the following is a sign of severe asthma exacerbation that indicates the need for immediate medical intervention?"", ""option_a"": ""Speaking in short sentences or interrupted by inspiration"", ""option_b"": ""Increased respiratory rate greater than 25/min"", ""option_c"": ""Respiratory rate greater than 30/min"", ""option_d"": ""Use of accessory respiratory muscles"", ""correct_option"": ""c""}",Emergency identification,Which of the following is a sign of severe asthma exacerbation that indicates the need for immediate medical intervention?,Speaking in short sentences or interrupted by inspiration,Increased respiratory rate greater than 25/min,Respiratory rate greater than 30/min,Use of accessory respiratory muscles,c
OIC-225-05-A,"{""question"": ""In the medical management of acute occlusive arterial disease of the lower limbs (AOMI), which of the following drug treatments is systematically instituted in symptomatic patients?"", ""option_a"": ""Anticoagulants, statins, and beta-blockers"", ""option_b"": ""Antiplatelet therapy, statins, and ACE inhibitors"", ""option_c"": ""Antiplatelet therapy, statins, and calcium channel blockers"", ""option_d"": ""Anticoagulants, statins, and diuretics"", ""correct_option"": ""B""}",,"In the medical management of acute occlusive arterial disease of the lower limbs (AOMI), which of the following drug treatments is systematically instituted in symptomatic patients?","Anticoagulants, statins, and beta-blockers","Antiplatelet therapy, statins, and ACE inhibitors","Antiplatelet therapy, statins, and calcium channel blockers","Anticoagulants, statins, and diuretics",b
OIC-330-09-A,"{""question"": ""Which of the following is a primary mechanism of action for benzodiazepines?"", ""option_a"": ""Inhibition of serotonin reuptake"", ""option_b"": ""Blockade of dopamine receptors"", ""option_c"": ""Enhancement of GABA activity"", ""option_d"": ""Stimulation of adrenergic receptors"", ""correct_option"": ""C""}",Management,Which of the following is a primary mechanism of action for benzodiazepines?,Inhibition of serotonin reuptake,Blockade of dopamine receptors,Enhancement of GABA activity,Stimulation of adrenergic receptors,c
OIC-027-41-A,"{""question"": ""During pregnancy, which of the following is most crucial for identifying addictive behaviours and providing appropriate care?"", ""option_a"": ""Focusing solely on women who are already known to use illicit drugs"", ""option_b"": ""Relying on self-identification of addiction by the pregnant women"", ""option_c"": ""Conducting detailed interviews to understand the mother's life story, lifestyle, and risk factors"", ""option_d"": ""Providing care only through specialized addiction services"", ""correct_option"": ""C""}",Diagnosis,"During pregnancy, which of the following is most crucial for identifying addictive behaviours and providing appropriate care?",Focusing solely on women who are already known to use illicit drugs,Relying on self-identification of addiction by the pregnant women,"Conducting detailed interviews to understand the mother's life story, lifestyle, and risk factors",Providing care only through specialized addiction services,c
OIC-009-09-B,"{""question"": ""Which of the following best defines the concept of 'social vulnerability' as discussed in the ethics of care?"", ""option_a"": ""A condition that only affects individuals who are physically or mentally disabled."", ""option_b"": ""A state that is solely determined by economic hardship and lack of social support."", ""option_c"": ""A dynamic condition influenced by historical and social contexts, affecting individuals and groups differently based on their socio-economic status and social integration."", ""option_d"": ""A universal human condition that is equally experienced by all individuals regardless of their circumstances."", ""correct_option"": ""C""}",Definition,Which of the following best defines the concept of 'social vulnerability' as discussed in the ethics of care?,A condition that only affects individuals who are physically or mentally disabled.,A state that is solely determined by economic hardship and lack of social support.,"A dynamic condition influenced by historical and social contexts, affecting individuals and groups differently based on their socio-economic status and social integration.",A universal human condition that is equally experienced by all individuals regardless of their circumstances.,c
OIC-099-09-A,"{""question"": ""Which of the following conditions is characterized by a pulsating, violent, long-lasting pain radiating throughout the oral cavity?"", ""option_a"": ""Dentin caries"", ""option_b"": ""Acute pulpitis"", ""option_c"": ""Periodontitis"", ""option_d"": ""Purulent pulpitis"", ""correct_option"": ""D""}",Positive diagnosis,"Which of the following conditions is characterized by a pulsating, violent, long-lasting pain radiating throughout the oral cavity?",Dentin caries,Acute pulpitis,Periodontitis,Purulent pulpitis,d
OIC-049-20-B,"{""question"": ""At what age does the onset of mammary development and accelerated growth rate typically indicate a suspicion of precocious puberty in girls?"", ""option_a"": ""Age 5"", ""option_b"": ""Age 8"", ""option_c"": ""Age 10"", ""option_d"": ""Age 12"", ""correct_option"": ""A""}",Multimedia content,At what age does the onset of mammary development and accelerated growth rate typically indicate a suspicion of precocious puberty in girls?,Age 5,Age 8,Age 10,Age 12,a
OIC-207-07-B,"{""question"": ""Which of the following is the primary imaging modality used to pinpoint the location of a mediastinal abnormality and characterize the lesion?"", ""option_a"": ""Chest X-ray"", ""option_b"": ""Ultrasound"", ""option_c"": ""Thoracic CT"", ""option_d"": ""Magnetic Resonance Imaging (MRI)"", ""correct_option"": ""C""}",Positive diagnosis,Which of the following is the primary imaging modality used to pinpoint the location of a mediastinal abnormality and characterize the lesion?,Chest X-ray,Ultrasound,Thoracic CT,Magnetic Resonance Imaging (MRI),c
OIC-261-04-A,"{""question"": ""Which of the following is a primary cause of membranous glomerulopathy (GEM)?"", ""option_a"": ""Diabetes"", ""option_b"": ""Lupus"", ""option_c"": ""Hepatitis C"", ""option_d"": ""Rheumatoid arthritis"", ""correct_option"": ""C""}",Etiologies,Which of the following is a primary cause of membranous glomerulopathy (GEM)?,Diabetes,Lupus,Hepatitis C,Rheumatoid arthritis,c
OIC-188-18-B,"{""question"": ""Which of the following is the most important factor to consider when choosing an inhaled treatment device for a patient with asthma?"", ""option_a"": ""The patient's ability to swallow medication"", ""option_b"": ""The patient's dietary restrictions"", ""option_c"": ""The patient's co-ordination skills and inspiratory capacities"", ""option_d"": ""The patient's blood pressure levels"", ""correct_option"": ""C""}",Management,Which of the following is the most important factor to consider when choosing an inhaled treatment device for a patient with asthma?,The patient's ability to swallow medication,The patient's dietary restrictions,The patient's co-ordination skills and inspiratory capacities,The patient's blood pressure levels,c
OIC-267-32-A,"{""question"": ""Which of the following is a primary cause of isolated intracellular dehydration associated with extracellular euvolaemia?"", ""option_a"": ""Excessive intake of water and sodium chloride"", ""option_b"": ""Hypotonic polyuria due to diabetes insipidus"", ""option_c"": ""Massive sodium intake in children"", ""option_d"": ""Increased intake of hypotonic fluids"", ""correct_option"": ""B""}",Etiologies,Which of the following is a primary cause of isolated intracellular dehydration associated with extracellular euvolaemia?,Excessive intake of water and sodium chloride,Hypotonic polyuria due to diabetes insipidus,Massive sodium intake in children,Increased intake of hypotonic fluids,b
