id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-176-01-A,"{""question"": ""What is the definition of diarrhoea in adults?"", ""option_a"": ""A frequency of unformed stools > 3 times per 24 hours and/or a quantity of stools > 250g/24 hours"", ""option_b"": ""A frequency of unformed stools > 3 times per 24 hours and/or a quantity of stools > 500g/24 hours"", ""option_c"": ""A frequency of unformed stools > 3 times per week and/or a quantity of stools > 250g/week"", ""option_d"": ""A frequency of unformed stools > 3 times per day and/or a quantity of stools > 1000g/day"", ""correct_option"": ""A""}",Definition,What is the definition of diarrhoea in adults?,A frequency of unformed stools > 3 times per 24 hours and/or a quantity of stools > 250g/24 hours,A frequency of unformed stools > 3 times per 24 hours and/or a quantity of stools > 500g/24 hours,A frequency of unformed stools > 3 times per week and/or a quantity of stools > 250g/week,A frequency of unformed stools > 3 times per day and/or a quantity of stools > 1000g/day,a
OIC-265-08-A,"{""question"": ""What is the recommended imaging modality for pregnant women with renal colic?"", ""option_a"": ""Low-dose CT scan (<4 mSv)"", ""option_b"": ""Non-injected 1.5T MRI (1st trimester)"", ""option_c"": ""Ultrasound or non-injected 1.5T MRI (1st trimester but difficult in emergency practice or low-dose CT (<4 mSv) 2-3rd trimesters (< 20 mGy))"", ""option_d"": ""High-dose CT scan (>4 mSv)"", ""correct_option"": ""C""}",Positive diagnosis,What is the recommended imaging modality for pregnant women with renal colic?,Low-dose CT scan (<4 mSv),Non-injected 1.5T MRI (1st trimester),Ultrasound or non-injected 1.5T MRI (1st trimester but difficult in emergency practice or low-dose CT (<4 mSv) 2-3rd trimesters (< 20 mGy)),High-dose CT scan (>4 mSv),c
OIC-019-13-B,"{""question"": ""What type of benefit is provided to employees who are off work due to illness?"", ""option_a"": ""Benefits in kind are provided to employees who are off work due to illness, as they are reimbursed for their healthcare costs."", ""option_b"": ""Cash benefits are provided to employees who are off work due to illness, as they are paid a daily allowance."", ""option_c"": ""Benefits in kind are not provided to employees who are off work due to illness, as they are responsible for paying their own healthcare costs."", ""option_d"": ""Cash benefits are provided to employees who are off work due to illness, but only after the 4th day of sick leave."", ""correct_option"": ""A""}",Definition,What type of benefit is provided to employees who are off work due to illness?,"Benefits in kind are provided to employees who are off work due to illness, as they are reimbursed for their healthcare costs.","Cash benefits are provided to employees who are off work due to illness, as they are paid a daily allowance.","Benefits in kind are not provided to employees who are off work due to illness, as they are responsible for paying their own healthcare costs.","Cash benefits are provided to employees who are off work due to illness, but only after the 4th day of sick leave.",a
OIC-186-03-B,"{""question"": ""According to the text, what is the most common allergen responsible for food allergies in children?"", ""option_a"": ""Rosaceae (apples, pears, peaches, apricots,...)"", ""option_b"": ""Latex fruits (kiwi, banana, avocado...)"", ""option_c"": ""Lambelliferae (celery, fennel, carrots...)"", ""option_d"": ""Egg"", ""correct_option"": ""d""}",Epidemiology,"According to the text, what is the most common allergen responsible for food allergies in children?","Rosaceae (apples, pears, peaches, apricots,...)","Latex fruits (kiwi, banana, avocado...)","Lambelliferae (celery, fennel, carrots...)",Egg,d
OIC-342-15-A,"{""question"": ""What is the first step in managing a generalized convulsive seizure in an adult?"", ""option_a"": ""Administering medication to the patient"", ""option_b"": ""Securing the patient's airway and positioning them in the recovery position"", ""option_c"": ""Calling for emergency medical services and starting CPR"", ""option_d"": ""Trying to restrain the patient to prevent injury"", ""correct_option"": ""B""}",Management,What is the first step in managing a generalized convulsive seizure in an adult?,Administering medication to the patient,Securing the patient's airway and positioning them in the recovery position,Calling for emergency medical services and starting CPR,Trying to restrain the patient to prevent injury,b
OIC-099-01-B,"{""question"": ""According to the text, what is the estimated percentage of adults who have had at least one headache in the previous twelve months?"", ""option_a"": ""40-80%"", ""option_b"": ""50-75%"", ""option_c"": ""60-90%"", ""option_d"": ""70-85%"", ""correct_option"": ""b""}",Epidemiology,"According to the text, what is the estimated percentage of adults who have had at least one headache in the previous twelve months?",40-80%,50-75%,60-90%,70-85%,b
OIC-074-12-A,"{""question"": ""What is a characteristic of benzodiazepines?"", ""option_a"": ""They have a delayed onset of action"", ""option_b"": ""They have a moderate risk of dependency"", ""option_c"": ""They are effective in treating somatic symptoms of anxiety"", ""option_d"": ""They are fast-acting and have a low risk of dependency"", ""correct_option"": ""d""}",Definition,What is a characteristic of benzodiazepines?,They have a delayed onset of action,They have a moderate risk of dependency,They are effective in treating somatic symptoms of anxiety,They are fast-acting and have a low risk of dependency,d
OIC-207-01-A,"{""question"": ""What is the primary characteristic of a well-circumscribed round opacity (nodular syndrome) on chest radiography?"", ""option_a"": ""It is always caused by lung cancer"", ""option_b"": ""It is usually caused by a benign condition"", ""option_c"": ""It is highly specific for lung cancer"", ""option_d"": ""It should always be biopsied for histological examination"", ""correct_option"": ""B""}",Positive diagnosis,What is the primary characteristic of a well-circumscribed round opacity (nodular syndrome) on chest radiography?,It is always caused by lung cancer,It is usually caused by a benign condition,It is highly specific for lung cancer,It should always be biopsied for histological examination,b
OIC-230-07-A,"{""question"": ""What is the characteristic ECG finding in acute coronary syndrome with ST-segment elevation?"", ""option_a"": ""ST depression \u2265 2 mm in precordial and \u2265 1 mm in inferior and high lateral"", ""option_b"": ""ST elevation \u2265 2 mm in precordial and \u2265 1 mm in inferior and high lateral, in at least 2 contiguous leads of the same coronary territory"", ""option_c"": ""Negative T waves in at least 2 contiguous leads of the same coronary territory"", ""option_d"": ""A new left bundle branch block is considered equivalent to ST- if associated with a suggestive acute presentation"", ""correct_option"": ""b""}",Additional examinations,What is the characteristic ECG finding in acute coronary syndrome with ST-segment elevation?,ST depression ≥ 2 mm in precordial and ≥ 1 mm in inferior and high lateral,"ST elevation ≥ 2 mm in precordial and ≥ 1 mm in inferior and high lateral, in at least 2 contiguous leads of the same coronary territory",Negative T waves in at least 2 contiguous leads of the same coronary territory,A new left bundle branch block is considered equivalent to ST- if associated with a suggestive acute presentation,b
OIC-121-01-A,"{""question"": ""What is the key difference between psychiatric disability and intellectual disability?"", ""option_a"": ""Psychiatric disability is present from birth, while intellectual disability is progressive."", ""option_b"": ""Psychiatric disability is linked to a psychiatric disorder, while intellectual disability is linked to an intellectual impairment."", ""option_c"": ""Psychiatric disability requires medical care, while intellectual disability does not."", ""option_d"": ""Psychiatric disability affects social relations and daily activities, while intellectual disability does not."", ""correct_option"": ""B""}",Definition,What is the key difference between psychiatric disability and intellectual disability?,"Psychiatric disability is present from birth, while intellectual disability is progressive.","Psychiatric disability is linked to a psychiatric disorder, while intellectual disability is linked to an intellectual impairment.","Psychiatric disability requires medical care, while intellectual disability does not.","Psychiatric disability affects social relations and daily activities, while intellectual disability does not.",b
OIC-245-08-B,"{""question"": ""What is the main cause of primary adrenal insufficiency in adults?"", ""option_a"": ""Bilateral adrenal metastases"", ""option_b"": ""Autoimmune cortical shrinkage"", ""option_c"": ""Bilateral adrenal tuberculosis"", ""option_d"": ""Adrenal lymphoma"", ""correct_option"": ""B""}",Etiologies,What is the main cause of primary adrenal insufficiency in adults?,Bilateral adrenal metastases,Autoimmune cortical shrinkage,Bilateral adrenal tuberculosis,Adrenal lymphoma,b
