id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-027-38-B,"{""question"": ""Foetal damage is proportional to the quantity of alcohol ingested."", ""option_a"": ""Foetal damage is proportional to the quantity of alcohol ingested."", ""option_b"": ""Foetal damage is inversely proportional to the quantity of alcohol ingested."", ""option_c"": ""Foetal damage is proportional to the quantity of alcohol ingested."", ""option_d"": ""Foetal damage is directly proportional to the quantity of alcohol ingested."", ""correct_option"": ""Foetal damage is proportional to the quantity of alcohol ingested.""}",Physiopathology,Foetal damage is proportional to the quantity of alcohol ingested.,Foetal damage is proportional to the quantity of alcohol ingested.,Foetal damage is inversely proportional to the quantity of alcohol ingested.,Foetal damage is proportional to the quantity of alcohol ingested.,Foetal damage is directly proportional to the quantity of alcohol ingested.,foetal damage is proportional to the quantity of alcohol ingested.
OIC-261-09-B,"{""question"": ""What is the primary treatment for idiopathic SNLGM?"", ""option_a"": ""Prolonged high-dose oral corticosteroid therapy, with adjuvant treatments (diet, calcium, vitamin D, etc.)"", ""option_b"": ""Symptomatic treatment of nephrotic syndrome"", ""option_c"": ""Laser therapy"", ""option_d"": ""Prolonged high-dose oral corticosteroid therapy, with adjuvant treatments (diet, calcium, vitamin D, etc.)"", ""correct_option"": ""option_a""}",Management,What is the primary treatment for idiopathic SNLGM?,"Prolonged high-dose oral corticosteroid therapy, with adjuvant treatments (diet, calcium, vitamin D, etc.)",Symptomatic treatment of nephrotic syndrome,Laser therapy,"Prolonged high-dose oral corticosteroid therapy, with adjuvant treatments (diet, calcium, vitamin D, etc.)",option_a
OIC-342-04-A,"{""question"": ""What is the primary symptom of syncope?"", ""option_a"": ""Fainting"", ""option_b"": ""Dizziness"", ""option_c"": ""Panic attack"", ""option_d"": ""Hypertension"", ""correct_option"": ""option_a""}",Positive diagnosis,What is the primary symptom of syncope?,Fainting,Dizziness,Panic attack,Hypertension,option_a
OIC-027-13-B,"{""question"": ""What is the primary route of transmission of neonatal herpes?"", ""option_a"": ""During childbirth"", ""option_b"": ""From mother's genital tract during pregnancy"", ""option_c"": ""From mother's breast milk"", ""option_d"": ""During caesarean section"", ""correct_option"": ""a""}",,What is the primary route of transmission of neonatal herpes?,During childbirth,From mother's genital tract during pregnancy,From mother's breast milk,During caesarean section,a
OIC-261-15-A,"{""question"": ""What is the primary consequence of a patient with Glomerular Nephropathy (GNRP) experiencing respiratory distress?"", ""option_a"": ""Respiratory failure due to hypoxia"", ""option_b"": ""Pulmonary edema due to hyperkalaemia"", ""option_c"": ""Peritoneal hemorrhage"", ""option_d"": ""Respiratory failure due to hyperkalaemia"", ""correct_option"": ""option_a""}",Emergency identification,What is the primary consequence of a patient with Glomerular Nephropathy (GNRP) experiencing respiratory distress?,Respiratory failure due to hypoxia,Pulmonary edema due to hyperkalaemia,Peritoneal hemorrhage,Respiratory failure due to hyperkalaemia,option_a
OIC-162-10-A,"{""question"": ""What is the primary symptom of pelvic inflammatory disease (PID) in women?"", ""option_a"": ""Pelvic heaviness"", ""option_b"": ""Cervicitis"", ""option_c"": ""Leucorrhoea"", ""option_d"": ""Signs of associated urethritis"", ""correct_option"": ""option_a""}",Positive diagnosis,What is the primary symptom of pelvic inflammatory disease (PID) in women?,Pelvic heaviness,Cervicitis,Leucorrhoea,Signs of associated urethritis,option_a
OIC-229-05-A,"{""question"": ""What is the correct procedure for removing a venous line in the superior vena cava?"", ""option_a"": ""The insertion point should be compressed to limit the risk of haematoma."", ""option_b"": ""The insertion point should be compressed to limit the risk of haematoma. The patient should be asked to stop breathing or breathe out during removal."", ""option_c"": ""The insertion point should be compressed to limit the risk of haematoma. The patient should be asked to stop breathing or breathe out during removal. The patient should be in the supine position."", ""option_d"": ""The insertion point should be compressed to limit the risk of haematoma. The patient should be asked to stop breathing or breathe out during removal. The patient should be in the supine position and the patient should be conscious."", ""correct_option"": ""option_b""}",,What is the correct procedure for removing a venous line in the superior vena cava?,The insertion point should be compressed to limit the risk of haematoma.,The insertion point should be compressed to limit the risk of haematoma. The patient should be asked to stop breathing or breathe out during removal.,The insertion point should be compressed to limit the risk of haematoma. The patient should be asked to stop breathing or breathe out during removal. The patient should be in the supine position.,The insertion point should be compressed to limit the risk of haematoma. The patient should be asked to stop breathing or breathe out during removal. The patient should be in the supine position and the patient should be conscious.,option_b
OIC-161-17-A,"{""question"": ""What is the most common age group that should raise suspicion of a urinary tract infection?"", ""option_a"": ""Children under 3 months of age"", ""option_b"": ""Children between 3-12 months of age"", ""option_c"": ""Children over 1 year of age"", ""option_d"": ""Infants under 3 months of age"", ""correct_option"": ""option_a""}",Positive diagnosis,What is the most common age group that should raise suspicion of a urinary tract infection?,Children under 3 months of age,Children between 3-12 months of age,Children over 1 year of age,Infants under 3 months of age,option_a
OIC-048-03-A,"{""question"": ""Exclusive milk-based nutrition: knowing how"", ""option_a"": ""Breastfeeding must be exclusive until the baby is 8-12 months old"", ""option_b"": ""Breastfeeding should be exclusive until the baby is 8-12 months old"", ""option_c"": ""Breastfeeding should be exclusive until the baby is 10-14 months old"", ""option_d"": ""Breastfeeding should be exclusive until the baby is 6-8 months old"", ""correct_option"": ""option_a""}",Management,Exclusive milk-based nutrition: knowing how,Breastfeeding must be exclusive until the baby is 8-12 months old,Breastfeeding should be exclusive until the baby is 8-12 months old,Breastfeeding should be exclusive until the baby is 10-14 months old,Breastfeeding should be exclusive until the baby is 6-8 months old,option_a
OIC-267-35-B,"{""question"": ""What is the primary mechanism of hypocalcaemia?"", ""option_a"": ""Hypocalcaemia is caused by an increase in calcium intake from the intestine or bone."", ""option_b"": ""Hypocalcaemia is caused by a reduction in calcium entering the circulation."", ""option_c"": ""Hypocalcaemia is caused by an increase in calcium losses (deposits in tissues, bone transfer, urinary losses, intravascular chelation),"", ""option_d"": ""Hypocalcaemia is caused by a reduction in calcium intake from the intestine or bone."", ""correct_option"": ""option_c""}",Physiopathology,What is the primary mechanism of hypocalcaemia?,Hypocalcaemia is caused by an increase in calcium intake from the intestine or bone.,Hypocalcaemia is caused by a reduction in calcium entering the circulation.,"Hypocalcaemia is caused by an increase in calcium losses (deposits in tissues, bone transfer, urinary losses, intravascular chelation),",Hypocalcaemia is caused by a reduction in calcium intake from the intestine or bone.,option_c
OIC-157-04-A,"{""question"": ""What is the most common infectious agent that causes bacteremia in adults and children?"", ""option_a"": ""Staphylococcus aureus"", ""option_b"": ""Escherichia coli"", ""option_c"": ""Streptococcus pneumoniae"", ""option_d"": ""Candida"", ""correct_option"": ""option_a""}",Etiologies,What is the most common infectious agent that causes bacteremia in adults and children?,Staphylococcus aureus,Escherichia coli,Streptococcus pneumoniae,Candida,option_a
OIC-086-07-A,"{""question"": ""What is the typical presentation of a chalazion?"", ""option_a"": ""A chalazion is a small, usually painless, bump on the eyelid that occurs when a gland in the eyelid becomes blocked."", ""option_b"": ""A chalazion is a type of acne that occurs on the eyelid, typically on the upper eyelid."", ""option_c"": ""A chalazion is a type of cyst that occurs on the eyelid, often caused by a blockage of a gland."", ""option_d"": ""A chalazion is a type of abscess that occurs on the eyelid, often caused by a bacterial infection."", ""correct_option"": ""A""}",Multimedia content,What is the typical presentation of a chalazion?,"A chalazion is a small, usually painless, bump on the eyelid that occurs when a gland in the eyelid becomes blocked.","A chalazion is a type of acne that occurs on the eyelid, typically on the upper eyelid.","A chalazion is a type of cyst that occurs on the eyelid, often caused by a blockage of a gland.","A chalazion is a type of abscess that occurs on the eyelid, often caused by a bacterial infection.",a
OIC-070-04-B,"{""question"": ""What is the primary risk factor for suicidal behavior in elderly patients?"", ""option_a"": ""Loss of autonomy"", ""option_b"": ""Non-psychiatric co-morbidities"", ""option_c"": ""Therapeutic strategy"", ""option_d"": ""Age-related decline in cognitive function"", ""correct_option"": ""option_a""}",Epidemiology,What is the primary risk factor for suicidal behavior in elderly patients?,Loss of autonomy,Non-psychiatric co-morbidities,Therapeutic strategy,Age-related decline in cognitive function,option_a
OIC-233-09-B,"{""question"": ""What is the primary treatment for mitral regurgitation (MR) in the percutaneous treatment of mitral regurgitation?"", ""option_a"": ""Aortic stenosis"", ""option_b"": ""Mitral insufficiency"", ""option_c"": ""Mitral narrowing"", ""option_d"": ""Mitral narrowing or insufficiency"", ""correct_option"": ""option_d""}",,What is the primary treatment for mitral regurgitation (MR) in the percutaneous treatment of mitral regurgitation?,Aortic stenosis,Mitral insufficiency,Mitral narrowing,Mitral narrowing or insufficiency,option_d
OIC-049-11-A,"{""question"": ""Calculate annual growth rate, measure BMI"", ""option_a"": ""Calculate the sum of the growth rate and the rate of change in BMI over time."", ""option_b"": ""The rate of change in BMI is directly proportional to the growth rate."", ""option_c"": ""The growth rate is the rate of change in BMI over time, while the rate of change is the rate of change in height."", ""option_d"": ""BMI is directly proportional to the growth rate."", ""correct_option"": ""option_b""}",Positive diagnosis,"Calculate annual growth rate, measure BMI",Calculate the sum of the growth rate and the rate of change in BMI over time.,The rate of change in BMI is directly proportional to the growth rate.,"The growth rate is the rate of change in BMI over time, while the rate of change is the rate of change in height.",BMI is directly proportional to the growth rate.,option_b
