id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-001-12-A,"{'question': 'What is the primary goal of motivational interviewing in patient education?', 'option_a': ""To impose the doctor's objectives on the patient"", 'option_b': ""To increase the patient's intrinsic motivation to change"", 'option_c': ""To focus solely on the patient's medical history"", 'option_d': 'To provide a one-size-fits-all treatment plan', 'correct_option': 'B'}",Definition,What is the primary goal of motivational interviewing in patient education?,To impose the doctor's objectives on the patient,To increase the patient's intrinsic motivation to change,To focus solely on the patient's medical history,To provide a one-size-fits-all treatment plan,b
OIC-001-07-A,"{'question': 'What is the role of coping strategies in stress management?', 'option_a': 'They eliminate the biological reactions to stress.', 'option_b': 'They are procedures to control the consequences of stress.', 'option_c': 'They prevent all stress-related illnesses.', 'option_d': 'They replace medical intervention in stress management.', 'correct_option': 'B'}",Definition,What is the role of coping strategies in stress management?,They eliminate the biological reactions to stress.,They are procedures to control the consequences of stress.,They prevent all stress-related illnesses.,They replace medical intervention in stress management.,b
OIC-001-13-A,"{'question': 'What is the primary benefit of a doctor adopting an empathetic attitude towards a patient?', 'option_a': 'It allows the doctor to maintain emotional distance.', 'option_b': 'It helps the patient feel listened to and understood.', 'option_c': 'It ensures the doctor can diagnose accurately.', 'option_d': 'It allows the doctor to avoid difficult conversations.', 'correct_option': 'B'}",,What is the primary benefit of a doctor adopting an empathetic attitude towards a patient?,It allows the doctor to maintain emotional distance.,It helps the patient feel listened to and understood.,It ensures the doctor can diagnose accurately.,It allows the doctor to avoid difficult conversations.,b
OIC-001-08-A,"{'question': 'Which of the following is an example of a defense mechanism where a person unconsciously refuses to acknowledge a traumatic reality?', 'option_a': 'Isolation', 'option_b': 'Displacement', 'option_c': 'Projection', 'option_d': 'Denial', 'correct_option': 'D'}",Definition,Which of the following is an example of a defense mechanism where a person unconsciously refuses to acknowledge a traumatic reality?,Isolation,Displacement,Projection,Denial,d
OIC-001-02-A,"{'question': 'Which of the following is a key determinant of the doctor-patient relationship?', 'option_a': 'Technological advancements', 'option_b': 'Economic status', 'option_c': 'Ethical considerations', 'option_d': 'Historical events', 'correct_option': 'C'}",Definition,Which of the following is a key determinant of the doctor-patient relationship?,Technological advancements,Economic status,Ethical considerations,Historical events,c
OIC-001-11-A,"{'question': ""What is the main purpose of identifying the patient's motivational stage in Prochaska and Di Clemente's model?"", 'option_a': 'To prescribe medication effectively', 'option_b': ""To adapt the caregiver's approach at each stage"", 'option_c': 'To ensure the patient never relapses', 'option_d': ""To measure the patient's progress in numbers"", 'correct_option': 'B'}",Definition,What is the main purpose of identifying the patient's motivational stage in Prochaska and Di Clemente's model?,To prescribe medication effectively,To adapt the caregiver's approach at each stage,To ensure the patient never relapses,To measure the patient's progress in numbers,b
OIC-001-09-A,"{'question': 'What does clinical empathy involve in the doctor-patient relationship?', 'option_a': ""Experiencing the patient's emotions personally."", 'option_b': ""Understanding the patient's emotional state without personal bias."", 'option_c': 'Communicating only with patients, not their families.', 'option_d': 'Focusing solely on medical facts, ignoring emotions.', 'correct_option': 'B'}",Definition,What does clinical empathy involve in the doctor-patient relationship?,Experiencing the patient's emotions personally.,Understanding the patient's emotional state without personal bias.,"Communicating only with patients, not their families.","Focusing solely on medical facts, ignoring emotions.",b
OIC-001-01-A,"{'question': 'What is the current approach to the doctor-patient relationship?', 'option_a': 'Paternalistic and biomedical', 'option_b': 'Biomedical only', 'option_c': 'Global and patient-centered', 'option_d': 'Disease-centered', 'correct_option': 'C'}",Definition,What is the current approach to the doctor-patient relationship?,Paternalistic and biomedical,Biomedical only,Global and patient-centered,Disease-centered,c
OIC-001-15-A,"{'question': 'What is the primary goal when breaking bad news to a patient in a healthcare setting?', 'option_a': 'To provide all possible information in one session', 'option_b': ""To adapt information to the patient's needs and prepare a personalized plan"", 'option_c': 'To ensure the patient fully understands the medical jargon', 'option_d': 'To minimize the emotional impact by withholding certain details', 'correct_option': 'B'}",Management,What is the primary goal when breaking bad news to a patient in a healthcare setting?,To provide all possible information in one session,To adapt information to the patient's needs and prepare a personalized plan,To ensure the patient fully understands the medical jargon,To minimize the emotional impact by withholding certain details,b
OIC-001-03-A,"{'question': 'What is a significant impact of a strong doctor-patient relationship?', 'option_a': 'Increased medication costs', 'option_b': 'Improved diagnostic performance', 'option_c': 'Reduced need for medical professionals', 'option_d': 'Decreased patient autonomy', 'correct_option': 'B'}",Definition,What is a significant impact of a strong doctor-patient relationship?,Increased medication costs,Improved diagnostic performance,Reduced need for medical professionals,Decreased patient autonomy,b
OIC-001-04-A,"{'question': 'What is a key characteristic of the Patient-Centred Approach (PCA) in healthcare?', 'option_a': 'Focusing solely on the biomedical aspects of treatment', 'option_b': ""Prioritizing the doctor's expertise over the patient's experience"", 'option_c': 'Developing a therapeutic alliance with the patient', 'option_d': 'Making decisions without patient input', 'correct_option': 'C'}",,What is a key characteristic of the Patient-Centred Approach (PCA) in healthcare?,Focusing solely on the biomedical aspects of treatment,Prioritizing the doctor's expertise over the patient's experience,Developing a therapeutic alliance with the patient,Making decisions without patient input,c
