id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-296-07-A,"{'question': 'What is a crucial step in conducting an aetiological investigation for drug-induced agranulocytosis?', 'option_a': 'Ignoring new drugs taken by the patient.', 'option_b': 'Only considering over-the-counter medications.', 'option_c': 'Discussing with the pharmacovigilance reporting centre.', 'option_d': ""Focusing solely on the patient's dietary habits."", 'correct_option': 'C'}",Etiologies,What is a crucial step in conducting an aetiological investigation for drug-induced agranulocytosis?,Ignoring new drugs taken by the patient.,Only considering over-the-counter medications.,Discussing with the pharmacovigilance reporting centre.,Focusing solely on the patient's dietary habits.,c
OIC-296-05-A,"{'question': 'What is a key indicator of drug-induced agranulocytosis on a haemogram?', 'option_a': 'Presence of abnormal cells (blasts)', 'option_b': 'Severe neutropenia with PNN < 0.5 G/L', 'option_c': 'Increased platelet count', 'option_d': 'Elevated white blood cell count', 'correct_option': 'B'}",Positive diagnosis,What is a key indicator of drug-induced agranulocytosis on a haemogram?,Presence of abnormal cells (blasts),Severe neutropenia with PNN < 0.5 G/L,Increased platelet count,Elevated white blood cell count,b
OIC-296-04-A,"{'question': 'Which of the following is a common sign of drug-induced agranulocytosis?', 'option_a': 'Gradual onset of symptoms', 'option_b': 'Sudden onset of symptoms', 'option_c': 'High fever documented in all cases', 'option_d': 'Absence of mucous membrane lesions', 'correct_option': 'B'}",Positive diagnosis,Which of the following is a common sign of drug-induced agranulocytosis?,Gradual onset of symptoms,Sudden onset of symptoms,High fever documented in all cases,Absence of mucous membrane lesions,b
OIC-296-11-A,"{'question': 'What is the first step in managing acute drug-induced agranulocytosis?', 'option_a': 'Gradual reduction of the drug dosage.', 'option_b': 'Immediate discontinuation of the drug.', 'option_c': 'Monitoring PNN levels for 8-10 days.', 'option_d': 'Submission of a certificate banning the drug.', 'correct_option': 'B'}",Management,What is the first step in managing acute drug-induced agranulocytosis?,Gradual reduction of the drug dosage.,Immediate discontinuation of the drug.,Monitoring PNN levels for 8-10 days.,Submission of a certificate banning the drug.,b
OIC-296-10-B,"{'question': 'What is the first step to take in managing drug-induced agranulocytosis?', 'option_a': 'Continue the drug and monitor blood levels.', 'option_b': 'Discontinue the drug immediately.', 'option_c': 'Administer antibiotics immediately.', 'option_d': 'Wait for spontaneous recovery before taking action.', 'correct_option': 'B'}",,What is the first step to take in managing drug-induced agranulocytosis?,Continue the drug and monitor blood levels.,Discontinue the drug immediately.,Administer antibiotics immediately.,Wait for spontaneous recovery before taking action.,b
OIC-296-02-B,"{'question': 'What is the central origin of drug-induced agranulocytosis?', 'option_a': 'Bone marrow toxicity', 'option_b': 'Immunoallergic reaction', 'option_c': 'Liver dysfunction', 'option_d': 'Kidney failure', 'correct_option': 'A'}",Physiopathology,What is the central origin of drug-induced agranulocytosis?,Bone marrow toxicity,Immunoallergic reaction,Liver dysfunction,Kidney failure,a
OIC-296-08-A,"{'question': 'What is the first step in managing drug-induced agranulocytosis?', 'option_a': 'Immediate hospitalization', 'option_b': 'Administering a β-lactam antibiotic', 'option_c': 'Performing blood cultures', 'option_d': 'Starting oral antibiotics', 'correct_option': 'A'}",Identification of the emergency,What is the first step in managing drug-induced agranulocytosis?,Immediate hospitalization,Administering a β-lactam antibiotic,Performing blood cultures,Starting oral antibiotics,a
OIC-311-05-A,"{'question': 'Which imaging test is considered the reference examination for diagnosing kidney tumors and assessing their extension?', 'option_a': 'Renal ultrasound', 'option_b': 'Abdominal and pelvic CT scan', 'option_c': 'Renal MRI', 'option_d': 'Renal contrast ultrasonography', 'correct_option': 'B'}",Additional examinations,Which imaging test is considered the reference examination for diagnosing kidney tumors and assessing their extension?,Renal ultrasound,Abdominal and pelvic CT scan,Renal MRI,Renal contrast ultrasonography,b
OIC-311-03-B,"{'question': 'What is the most common histological type of malignant renal cell carcinoma?', 'option_a': 'Papillary carcinoma', 'option_b': 'Clear cell carcinoma', 'option_c': 'Chromophobic carcinoma', 'option_d': 'Oncocytoma', 'correct_option': 'B'}",Definition,What is the most common histological type of malignant renal cell carcinoma?,Papillary carcinoma,Clear cell carcinoma,Chromophobic carcinoma,Oncocytoma,b
OIC-311-01-B,"{'question': 'What is the median age at diagnosis for kidney cancer?', 'option_a': '50 years', 'option_b': '68 years', 'option_c': '75 years', 'option_d': '60 years', 'correct_option': 'B'}",,What is the median age at diagnosis for kidney cancer?,50 years,68 years,75 years,60 years,b
OIC-311-04-A,"{'question': 'What is a common way kidney tumors are discovered in patients?', 'option_a': 'Through routine screening tests.', 'option_b': 'By chance during imaging for other reasons.', 'option_c': 'Due to severe lumbar pain.', 'option_d': 'Through genetic testing for all patients.', 'correct_option': 'B'}",Positive diagnosis,What is a common way kidney tumors are discovered in patients?,Through routine screening tests.,By chance during imaging for other reasons.,Due to severe lumbar pain.,Through genetic testing for all patients.,b
OIC-311-02-B,"{'question': 'Which of the following is a common risk factor for developing kidney tumors?', 'option_a': 'High blood pressure', 'option_b': 'Vegan diet', 'option_c': 'Frequent exercise', 'option_d': 'Low body weight', 'correct_option': 'A'}",,Which of the following is a common risk factor for developing kidney tumors?,High blood pressure,Vegan diet,Frequent exercise,Low body weight,a
OIC-177-24-B,"{'question': 'Which of the following is a mechanism by which bacteria develop resistance to antibiotics?', 'option_a': 'Increase in membrane permeability', 'option_b': 'Decrease in antibiotic efflux mechanisms', 'option_c': 'Enzymatic inactivation of the antibiotic', 'option_d': ""Modification of the host's immune response"", 'correct_option': 'C'}",Physiopathology,Which of the following is a mechanism by which bacteria develop resistance to antibiotics?,Increase in membrane permeability,Decrease in antibiotic efflux mechanisms,Enzymatic inactivation of the antibiotic,Modification of the host's immune response,c
OIC-177-08-B,"{'question': 'Which of the following is a correct indication for the use of Ceftriaxone?', 'option_a': 'Viral infections', 'option_b': 'Purulent meningitis', 'option_c': 'Mild skin infections', 'option_d': 'Common cold', 'correct_option': 'B'}",Definition,Which of the following is a correct indication for the use of Ceftriaxone?,Viral infections,Purulent meningitis,Mild skin infections,Common cold,b
OIC-177-10-B,"{'question': 'Which of the following is a contraindication for the use of systemic fluoroquinolones?', 'option_a': 'Urinary tract infections', 'option_b': 'Pregnant or breast-feeding women', 'option_c': 'Legionellosis', 'option_d': 'Digestive infections', 'correct_option': 'B'}",Definition,Which of the following is a contraindication for the use of systemic fluoroquinolones?,Urinary tract infections,Pregnant or breast-feeding women,Legionellosis,Digestive infections,b
OIC-177-13-B,"{'question': 'What is a primary indication for the use of clindamycin?', 'option_a': 'Treatment of viral infections', 'option_b': 'Prophylaxis of infective endocarditis in patients allergic to amoxicillin', 'option_c': 'Treatment of fungal infections', 'option_d': 'Prophylaxis of bacterial meningitis', 'correct_option': 'B'}",Definition,What is a primary indication for the use of clindamycin?,Treatment of viral infections,Prophylaxis of infective endocarditis in patients allergic to amoxicillin,Treatment of fungal infections,Prophylaxis of bacterial meningitis,b
OIC-177-11-B,"{'question': 'What is a contraindication for the use of Cotrimoxazole?', 'option_a': 'Treatment of otitis', 'option_b': 'Infants in the first 6 weeks of life', 'option_c': 'Prevention of pneumocystis', 'option_d': 'Treatment of sinusitis', 'correct_option': 'B'}",Definition,What is a contraindication for the use of Cotrimoxazole?,Treatment of otitis,Infants in the first 6 weeks of life,Prevention of pneumocystis,Treatment of sinusitis,b
OIC-177-31-A,"{'question': 'What is a key reason to avoid unnecessary antibiotic prescriptions in children?', 'option_a': 'Antibiotics are effective against viral infections.', 'option_b': 'Unnecessary use can lead to antibiotic resistance.', 'option_c': 'Antibiotics have no side effects.', 'option_d': 'All bacterial infections require antibiotics.', 'correct_option': 'B'}",Management,What is a key reason to avoid unnecessary antibiotic prescriptions in children?,Antibiotics are effective against viral infections.,Unnecessary use can lead to antibiotic resistance.,Antibiotics have no side effects.,All bacterial infections require antibiotics.,b
OIC-177-26-A,"{'question': 'Which antifungal medication is specifically indicated for onychomycosis and is available in nail polish form?', 'option_a': 'Terbinafine', 'option_b': 'Amorolfine', 'option_c': 'Itraconazole', 'option_d': 'Ciclopirox Olamine', 'correct_option': 'B'}",Management,Which antifungal medication is specifically indicated for onychomycosis and is available in nail polish form?,Terbinafine,Amorolfine,Itraconazole,Ciclopirox Olamine,b
OIC-177-17-B,"{'question': 'When is the use of carbapenems justified in the treatment of urinary tract infections?', 'option_a': 'For any urinary tract infection with mild symptoms.', 'option_b': 'Only for infections with signs of severity and a history of EBLSE within 3 months.', 'option_c': 'For all urinary tract infections in patients with a history of travel.', 'option_d': 'Only for infections resistant to all other antibiotics.', 'correct_option': 'B'}",Definition,When is the use of carbapenems justified in the treatment of urinary tract infections?,For any urinary tract infection with mild symptoms.,Only for infections with signs of severity and a history of EBLSE within 3 months.,For all urinary tract infections in patients with a history of travel.,Only for infections resistant to all other antibiotics.,b
