id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-194-06-A,"{'question': 'What is a common method for regularly monitoring renal involvement in patients with systemic lupus?', 'option_a': 'Blood pressure measurement', 'option_b': 'Urine dipstick screening', 'option_c': 'X-ray imaging', 'option_d': 'Electrocardiogram (ECG)', 'correct_option': 'B'}",Positive diagnosis,What is a common method for regularly monitoring renal involvement in patients with systemic lupus?,Blood pressure measurement,Urine dipstick screening,X-ray imaging,Electrocardiogram (ECG),b
OIC-194-12-B,"{'question': 'What is the main purpose of conducting a skin biopsy in the context of diagnosing cutaneous lesions associated with systemic lupus or anti-phospholipid syndrome?', 'option_a': 'To systematically confirm the diagnosis of all suspected cases.', 'option_b': 'To resolve clinical doubts by examining pathological features and conducting immunofluorescence.', 'option_c': 'To identify bacterial infections causing skin lesions.', 'option_d': 'To evaluate the presence of viral agents in the skin tissue.', 'correct_option': 'B'}",Additional examinations,What is the main purpose of conducting a skin biopsy in the context of diagnosing cutaneous lesions associated with systemic lupus or anti-phospholipid syndrome?,To systematically confirm the diagnosis of all suspected cases.,To resolve clinical doubts by examining pathological features and conducting immunofluorescence.,To identify bacterial infections causing skin lesions.,To evaluate the presence of viral agents in the skin tissue.,b
OIC-194-11-B,"{'question': 'Which of the following is a typical laboratory finding during an attack of systemic lupus?', 'option_a': 'High C-reactive protein (CRP) levels', 'option_b': 'Prolongation of activated partial thromboplastin time (APTT)', 'option_c': 'Increase in complement levels (CH50, C3, C4)', 'option_d': 'Decrease in creatinine levels', 'correct_option': 'B'}",,Which of the following is a typical laboratory finding during an attack of systemic lupus?,High C-reactive protein (CRP) levels,Prolongation of activated partial thromboplastin time (APTT),"Increase in complement levels (CH50, C3, C4)",Decrease in creatinine levels,b
OIC-194-13-B,"{'question': 'In the context of renal biopsy indications, what is a primary reason for performing a biopsy?', 'option_a': 'Proteinuria greater than 0.5 g/g creatinine', 'option_b': 'Presence of glomeruli fibrous tissue in less than 50%', 'option_c': 'Absence of mesangial immune deposits', 'option_d': 'Normal appearance of glomeruli under light microscopy', 'correct_option': 'A'}",Additional examinations,"In the context of renal biopsy indications, what is a primary reason for performing a biopsy?",Proteinuria greater than 0.5 g/g creatinine,Presence of glomeruli fibrous tissue in less than 50%,Absence of mesangial immune deposits,Normal appearance of glomeruli under light microscopy,a
OIC-194-16-B,"{'question': 'What is the recommended long-term treatment for thrombotic Antiphospholipid Syndrome (APS)?', 'option_a': 'Direct oral anticoagulants', 'option_b': 'Anti-vitamin K', 'option_c': 'Subcutaneous heparin and acetylsalicylic acid', 'option_d': 'No treatment is required', 'correct_option': 'B'}",,What is the recommended long-term treatment for thrombotic Antiphospholipid Syndrome (APS)?,Direct oral anticoagulants,Anti-vitamin K,Subcutaneous heparin and acetylsalicylic acid,No treatment is required,b
OIC-050-16-B,"{'question': 'What is the recommended initial approach when there is a strong clinical suspicion of spermatic cord torsion?', 'option_a': 'Perform a testicular ultrasound with Doppler', 'option_b': 'Conduct surgical exploration without imaging', 'option_c': 'Wait for 24 hours before any intervention', 'option_d': 'Administer antibiotics for potential infection', 'correct_option': 'B'}",Additional examinations,What is the recommended initial approach when there is a strong clinical suspicion of spermatic cord torsion?,Perform a testicular ultrasound with Doppler,Conduct surgical exploration without imaging,Wait for 24 hours before any intervention,Administer antibiotics for potential infection,b
OIC-050-14-A,"{'question': 'At what age is it recommended to consider surgical treatment for phimosis if local treatments fail?', 'option_a': '1-2 years', 'option_b': '3-4 years', 'option_c': '5-6 years', 'option_d': '7-8 years', 'correct_option': 'C'}",Management,At what age is it recommended to consider surgical treatment for phimosis if local treatments fail?,1-2 years,3-4 years,5-6 years,7-8 years,c
OIC-050-07-B,"{'question': 'What is the immediate management step for torsion of the spermatic cord?', 'option_a': 'Perform ultrasound before surgery', 'option_b': 'Administer antibiotics', 'option_c': 'Immediate surgical exploration', 'option_d': 'Start hyperbaric oxygen therapy', 'correct_option': 'C'}",Management,What is the immediate management step for torsion of the spermatic cord?,Perform ultrasound before surgery,Administer antibiotics,Immediate surgical exploration,Start hyperbaric oxygen therapy,c
OIC-050-12-B,"{'question': 'What is the primary treatment recommended for cryptorchidism?', 'option_a': 'Intramuscular HCG injections', 'option_b': 'Surgical testicle lowering', 'option_c': 'Hormonal therapy', 'option_d': 'Radiation therapy', 'correct_option': 'B'}",Management,What is the primary treatment recommended for cryptorchidism?,Intramuscular HCG injections,Surgical testicle lowering,Hormonal therapy,Radiation therapy,b
OIC-050-11-B,"{'question': 'What is the recommended approach if an undescended testis cannot be palpated in a child?', 'option_a': 'Perform immediate CT scan.', 'option_b': 'Conduct MRI for detailed imaging.', 'option_c': 'Refer to a pediatric surgeon.', 'option_d': 'Monitor with regular ultrasounds.', 'correct_option': 'C'}",Additional examinations,What is the recommended approach if an undescended testis cannot be palpated in a child?,Perform immediate CT scan.,Conduct MRI for detailed imaging.,Refer to a pediatric surgeon.,Monitor with regular ultrasounds.,c
OIC-050-13-A,"{'question': 'Which condition involves edema of the prepuce and glans due to preputial ring constriction?', 'option_a': 'Balanoposthitis', 'option_b': 'Phimosis', 'option_c': 'Paraphimosis', 'option_d': 'Scleratrophic lichen', 'correct_option': 'C'}",,Which condition involves edema of the prepuce and glans due to preputial ring constriction?,Balanoposthitis,Phimosis,Paraphimosis,Scleratrophic lichen,c
OIC-050-02-A,"{'question': 'What is the recommended immediate action for a suspected case of testicular torsion?', 'option_a': 'Perform a Doppler ultrasound to confirm diagnosis.', 'option_b': 'Attempt external detorsion and wait for pain relief.', 'option_c': 'Proceed to urgent surgical exploration without delay.', 'option_d': 'Administer pain relief and monitor for changes.', 'correct_option': 'c'}",Emergency identification,What is the recommended immediate action for a suspected case of testicular torsion?,Perform a Doppler ultrasound to confirm diagnosis.,Attempt external detorsion and wait for pain relief.,Proceed to urgent surgical exploration without delay.,Administer pain relief and monitor for changes.,c
OIC-050-09-B,"{'question': 'When is a scrotal ultrasound indicated in the presence of a hydrocele?', 'option_a': 'To confirm a hydrocele diagnosis and check for underlying conditions.', 'option_b': 'To treat hydrocele by draining fluid.', 'option_c': 'To directly remove the hydrocele.', 'option_d': 'To prevent hydrocele from forming.', 'correct_option': 'A'}",Additional examinations,When is a scrotal ultrasound indicated in the presence of a hydrocele?,To confirm a hydrocele diagnosis and check for underlying conditions.,To treat hydrocele by draining fluid.,To directly remove the hydrocele.,To prevent hydrocele from forming.,a
OIC-050-05-B,"{'question': 'Which additional examination is recommended for diagnosing orchi-epididymitis in young men?', 'option_a': 'Scrotal ultrasound', 'option_b': 'PCR of Chlamydia trachomatis on the first urine stream', 'option_c': 'CT scan of the abdomen', 'option_d': 'MRI of the pelvis', 'correct_option': 'B'}",Complementary examinations,Which additional examination is recommended for diagnosing orchi-epididymitis in young men?,Scrotal ultrasound,PCR of Chlamydia trachomatis on the first urine stream,CT scan of the abdomen,MRI of the pelvis,b
OIC-050-15-A,"{'question': 'Which of the following is a key positive physical examination finding for diagnosing torsion of the spermatic cord?', 'option_a': 'Presence of fever', 'option_b': 'A hard, ascending testicle retracted to the inguinal ring', 'option_c': ""Positive Prehn's sign"", 'option_d': 'Urethral discharge', 'correct_option': 'B'}",Positive diagnosis,Which of the following is a key positive physical examination finding for diagnosing torsion of the spermatic cord?,Presence of fever,"A hard, ascending testicle retracted to the inguinal ring",Positive Prehn's sign,Urethral discharge,b
OIC-050-08-A,"{'question': 'What is a distinguishing clinical feature of a hydrocele in adults?', 'option_a': 'Non-painful, progressive enlargement with positive transillumination', 'option_b': 'Painful swelling with negative transillumination', 'option_c': 'Sudden tension and bluish skin with positive transillumination', 'option_d': 'Swelling independent of the testicle with negative transillumination', 'correct_option': 'A'}",Positive diagnosis,What is a distinguishing clinical feature of a hydrocele in adults?,"Non-painful, progressive enlargement with positive transillumination",Painful swelling with negative transillumination,Sudden tension and bluish skin with positive transillumination,Swelling independent of the testicle with negative transillumination,a
