id,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-227-10-B,Management,Which class of elastic compression is typically prescribed for patients with functional CVI and why is regular reassessment of the benefit/risk ratio important?,"Class I, because it applies moderate pressure and is safe for all patients.","Class II, because it provides high pressure for immediate vein closure.","Class III, because it offers intermediate pressure suitable for various stages of venous insufficiency and CVI.","Class IV, because it applies the highest pressure necessary for lymphatic insufficiency and severe cases of CVI.",C
OIC-227-07-A,Positive diagnosis,Which of the following clinical signs is NOT typically associated with Chronic Venous Insufficiency (CVI)?,Intermittent venous claudication,Corona phlebectatica,Onychomycosis (fungal infection of the nails),Stasis dermo-hypodermatitis,C
OIC-227-08-A,Positive diagnosis,Which of the following is NOT a characteristic of a venous ulcer related to chronic venous insufficiency (CVI)?,Peri-malleolar location,Exudative and fibrinous appearance,"Deep, non-healing ulcer with a granulating base",Presence of signs of CVI and/or associated varicose veins,C
OIC-227-06-B,Epidemiology,What can be inferred about the prevalence and gender distribution of Chronic Venous Insufficiency (CVI) in industrialized countries based on the provided content?,"CVI affects approximately 20% of the population, with a male-female sex ratio of 1:1.","CVI prevalence in industrialized countries ranges between 30% and 60%, with initially a higher occurrence in women, though it even out with age.","In 2011, France had about 2 million patients with CVI, predominantly affecting older men.","The prevalence of CVI in industrialized countries is less than 10%, with no significant gender differences observed.",B
OIC-183-04-A,Definition,"During the reinforced individual monitoring process for employees exposed to special occupational risks, which of the following consultations is NOT a component of this process?",Aptitude Medical Examination by an Occupational Physician before Assignment,Medical Examination for Fitness at Least Every 4 Years,Pre-Reinstatement Visit to Anticipate Return-to-Work Difficulties,Consultation with a Workplace Safety Inspector at the Employee's Request,D
OIC-183-05-B,Definition,"Which of the following documents primarily records and communicates an employee's health status and occupational exposure, while maintaining medical confidentiality?",Company Sheet,Fitness/Unfitness Form,Occupational Health Medical File,Employee Performance Review,C
OIC-183-03-B,Definition,What are the key responsibilities of an occupational health physician regarding the prevention of occupational risks?,Conducting employee health monitoring and providing legal advice to employees.,Organizing workstation studies and giving financial advice to employees.,Conducting employee health monitoring and taking actions in the field with a multidisciplinary team.,Creating marketing strategies for the company and organizing recreational activities for employees.,C
OIC-183-01-B,,Which of the following best describes the structure and responsibilities of an Occupational Health and Prevention Service (STPS)?,STPSs provide legal advice to employers and operate independently within a single company.,STPSs are mandatory for employers with no employees and consist of a single occupational physician.,"STPSs are shared inter-company departments or internal departments within companies, led by occupational physicians and comprising multidisciplinary teams including nurses and specialists, with missions to assess and manage occupational risks and monitor employee health.",STPSs are optional for all employers and focus solely on providing psychological counseling to employees.,C
OIC-183-06-A,Definition,Which of the following statements accurately represents the principles of different levels of medical and technical prevention in occupational medicine?,"Primary prevention solely involves individual actions, such as using personal protective equipment, to avoid the onset of disease.","Secondary prevention is focused on organizational changes, like modifying work schedules, to detect diseases in their early stages.",Tertiary prevention aims to detect and manage early pathologies to prevent further occupational risks and includes measures like workstation adaptations and medical treatments.,Primary prevention includes detecting early-stage diseases through medical screenings like audiograms to stop diseases from developing.,C
OIC-183-07-B,Definition,"In the risk assessment process within occupational medicine, which of the following steps involves comparing measured exposures with established limit values to protect health?",Hazard Identification and Characterisation,Exposure Assessment,Estimated Risks comparison with limit values,Prevention Plan formulation,C
OIC-183-02-B,,Which of the following is NOT an action conducted by the occupational health physician or their team in the workplace according to the provided content?,Conducting ergonomic assessments to improve workstations.,Performing analyses or measurements of occupational risks such as noise levels.,Advising on the organization of rescue and emergency services.,Providing legal advice on workplace safety regulations.,D
OIC-183-08-A,Definition,Which of the following options correctly describes the sequence of actions for managing occupational risks according to the risk management approach?,Evaluate preventive measures -> Limit employee exposure -> Eliminate hazards -> Limit emissions at source,Eliminate hazards -> Limit employee exposure -> Limit emissions at source -> Evaluate preventive measures,Eliminate hazards -> Limit emissions at source -> Limit employee exposure -> Evaluate preventive measures,Limit emissions at source -> Eliminate hazards -> Evaluate preventive measures -> Limit employee exposure,C
OIC-073-01-A,Definition,What is the primary purpose of psychotherapeutic techniques according to the provided definition?,To assist in physical rehabilitation from injuries,To treat psychiatric disorders and psychological distress resulting from non-psychiatric problems,To improve interpersonal relationships by focusing on family dynamics,To use psychological means for enhancing cognitive skills like memory and concentration,B
