"id","mcq_json","rubric","question","option_a","option_b","option_c","option_d","correct_option"
"OIC-247-12-B","{""question"": ""What is the primary characteristic of Stage 3 diabetic nephropathy, also known as nephropathy incipiens?"", ""option_a"": ""Normal albuminuria and high glomerular filtration rate"", ""option_b"": ""Microalbuminuria with normal or slightly increased blood pressure"", ""option_c"": ""Proteinuria with high blood pressure and reduced glomerular filtration rate"", ""option_d"": ""Massive proteinuria with low glomerular filtration rate and high blood pressure"", ""correct_option"": ""B""}","Positive diagnosis","What is the primary characteristic of Stage 3 diabetic nephropathy, also known as nephropathy incipiens?","Normal albuminuria and high glomerular filtration rate","Microalbuminuria with normal or slightly increased blood pressure","Proteinuria with high blood pressure and reduced glomerular filtration rate","Massive proteinuria with low glomerular filtration rate and high blood pressure","b"
"OIC-247-13-B","{""question"": ""What is the primary diagnostic criterion for cardiac autonomic neuropathy (NAC) in diabetic patients?"", ""option_a"": ""Abnormal monofilament test"", ""option_b"": ""QT prolongation, variation in heart rate (M. Vasalva, tilt test), stress test"", ""option_c"": ""EMG (nerve root involvement T1 to T12)"", ""option_d"": ""FOGD (food bolus, bezoar), gastric emptying scan"", ""correct_option"": ""B""}","Positive diagnosis","What is the primary diagnostic criterion for cardiac autonomic neuropathy (NAC) in diabetic patients?","Abnormal monofilament test","QT prolongation, variation in heart rate (M. Vasalva, tilt test), stress test","EMG (nerve root involvement T1 to T12)","FOGD (food bolus, bezoar), gastric emptying scan","b"
"OIC-247-14-B","{""question"": ""What is the recommended approach for assessing arteriopathy of the lower limbs in patients with diabetes?"", ""option_a"": ""Systematic annual Doppler ultrasound of the arteries of the lower limbs"", ""option_b"": ""Doppler ultrasound of the arteries of the lower limbs only if a patent clinical abnormality is observed"", ""option_c"": ""Measurement of the systolic pressure index (SPI) and auscultation of arterial paths, but no Doppler ultrasound"", ""option_d"": ""Stress test and myocardial scintigraphy to assess arteriopathy of the lower limbs"", ""correct_option"": ""B""}",,"What is the recommended approach for assessing arteriopathy of the lower limbs in patients with diabetes?","Systematic annual Doppler ultrasound of the arteries of the lower limbs","Doppler ultrasound of the arteries of the lower limbs only if a patent clinical abnormality is observed","Measurement of the systolic pressure index (SPI) and auscultation of arterial paths, but no Doppler ultrasound","Stress test and myocardial scintigraphy to assess arteriopathy of the lower limbs","b"
"OIC-247-15-A","{""question"": ""What is considered a significant level of coronary risk, similar to that observed after a myocardial infarction, in terms of 10-year event risk percentage?"", ""option_a"": ""Less than 10%"", ""option_b"": ""Between 10% and 20%"", ""option_c"": ""More than 20%"", ""option_d"": ""More than 40%"", ""correct_option"": ""C""}",,"What is considered a significant level of coronary risk, similar to that observed after a myocardial infarction, in terms of 10-year event risk percentage?","Less than 10%","Between 10% and 20%","More than 20%","More than 40%","c"
"OIC-247-16-A","{""question"": ""What is the primary distinguishing factor between hyperosmolar coma and diabetic ketoacidosis in terms of blood glucose levels?"", ""option_a"": ""Blood glucose levels are always lower in diabetic ketoacidosis"", ""option_b"": ""Blood glucose levels are often higher in hyperosmolar coma, typically > 30 mmol/l"", ""option_c"": ""Blood glucose levels are the same in both conditions"", ""option_d"": ""Blood glucose levels are irrelevant in distinguishing between the two conditions"", ""correct_option"": ""B""}","Identification of the emergency","What is the primary distinguishing factor between hyperosmolar coma and diabetic ketoacidosis in terms of blood glucose levels?","Blood glucose levels are always lower in diabetic ketoacidosis","Blood glucose levels are often higher in hyperosmolar coma, typically > 30 mmol/l","Blood glucose levels are the same in both conditions","Blood glucose levels are irrelevant in distinguishing between the two conditions","b"
"OIC-247-17-A","{""question"": ""A diabetic patient presents with acute abdominal pain, nausea, and vomiting. What should be considered as a potential complication?"", ""option_a"": ""Hypoglycaemia"", ""option_b"": ""Hyperglycaemia"", ""option_c"": ""Ketosis"", ""option_d"": ""Dehydration alone"", ""correct_option"": ""C""}","Identifying the emergency","A diabetic patient presents with acute abdominal pain, nausea, and vomiting. What should be considered as a potential complication?","Hypoglycaemia","Hyperglycaemia","Ketosis","Dehydration alone","c"
"OIC-247-18-A","{""question"": ""What is the most appropriate initial treatment for a child with severe hypoglycaemia who is unconscious?"", ""option_a"": ""Oral resugaring with 1 sugar cube or 1/2 glass of fruit juice/soda"", ""option_b"": ""Injection of glucagon IM or SC, followed by oral resugaring"", ""option_c"": ""Administration of rapid-acting IV insulin"", ""option_d"": ""Fluid and electrolyte rehydration and vascular filling"", ""correct_option"": ""B""}","Identifying emergencies","What is the most appropriate initial treatment for a child with severe hypoglycaemia who is unconscious?","Oral resugaring with 1 sugar cube or 1/2 glass of fruit juice/soda","Injection of glucagon IM or SC, followed by oral resugaring","Administration of rapid-acting IV insulin","Fluid and electrolyte rehydration and vascular filling","b"
"OIC-247-19-A","{""question"": ""In the event of suspected hyperglycaemic imbalance, which of the following tests is performed to calculate the severity of the condition when ketonemia is positive?"", ""option_a"": ""Osmolarity calculation: (Na+) \u00d7 2 + Gly in mmol/l"", ""option_b"": ""Anion gap calculation: (Na+ + K+) - (Cl- + HCO3-)"", ""option_c"": ""Venous pH and blood ionogram"", ""option_d"": ""ECG and clinical search for infectious outbreaks"", ""correct_option"": ""B""}","Additional tests","In the event of suspected hyperglycaemic imbalance, which of the following tests is performed to calculate the severity of the condition when ketonemia is positive?","Osmolarity calculation: (Na+) × 2 + Gly in mmol/l","Anion gap calculation: (Na+ + K+) - (Cl- + HCO3-)","Venous pH and blood ionogram","ECG and clinical search for infectious outbreaks","b"
"OIC-247-20-A","{""question"": ""What is the primary goal of intensified insulin therapy in the treatment of type 1 diabetes mellitus?"", ""option_a"": ""To completely eliminate the risk of hypoglycaemia"", ""option_b"": ""To reduce glycated haemoglobin and delay the onset of micro- and macroangiopathic complications"", ""option_c"": ""To increase the frequency of insulin injections"", ""option_d"": ""To solely rely on rapid-acting insulin for blood glucose control"", ""correct_option"": ""B""}",,"What is the primary goal of intensified insulin therapy in the treatment of type 1 diabetes mellitus?","To completely eliminate the risk of hypoglycaemia","To reduce glycated haemoglobin and delay the onset of micro- and macroangiopathic complications","To increase the frequency of insulin injections","To solely rely on rapid-acting insulin for blood glucose control","b"
"OIC-247-21-A","{""question"": ""What is one of the primary aims of Self-Monitoring of Blood Glucose (SMBG) in patients with Type 1 Diabetes Mellitus (T1DM)?"", ""option_a"": ""To achieve a target HbA1c level"", ""option_b"": ""To adapt insulin doses and monitor diabetes"", ""option_c"": ""To detect the presence of ketone bodies in the urine"", ""option_d"": ""To manage only emergency situations of hypoglycaemia"", ""correct_option"": ""B""}",,"What is one of the primary aims of Self-Monitoring of Blood Glucose (SMBG) in patients with Type 1 Diabetes Mellitus (T1DM)?","To achieve a target HbA1c level","To adapt insulin doses and monitor diabetes","To detect the presence of ketone bodies in the urine","To manage only emergency situations of hypoglycaemia","b"
"OIC-247-22-B","{""question"": ""What is the primary goal of dietary management in type 1 diabetes?"", ""option_a"": ""To restrict carbohydrate intake as much as possible"", ""option_b"": ""To avoid excessive fluctuations in blood sugar levels"", ""option_c"": ""To increase protein intake to compensate for insulin deficiency"", ""option_d"": ""To reduce physical activity to minimize blood sugar spikes"", ""correct_option"": ""B""}",,"What is the primary goal of dietary management in type 1 diabetes?","To restrict carbohydrate intake as much as possible","To avoid excessive fluctuations in blood sugar levels","To increase protein intake to compensate for insulin deficiency","To reduce physical activity to minimize blood sugar spikes","b"
"OIC-247-23-A","{""question"": ""What is the primary consideration for determining lipid control targets in the multifactorial management of T2DM?"", ""option_a"": ""The patient's motivation and adherence to dietary rules"", ""option_b"": ""The patient's life expectancy and existence of co-morbidities"", ""option_c"": ""The cardiovascular risk, including primary prevention, presence of family history of cardiovascular disease, and secondary prevention"", ""option_d"": ""The patient's blood sugar levels and HbA1c values"", ""correct_option"": ""C""}",,"What is the primary consideration for determining lipid control targets in the multifactorial management of T2DM?","The patient's motivation and adherence to dietary rules","The patient's life expectancy and existence of co-morbidities","The cardiovascular risk, including primary prevention, presence of family history of cardiovascular disease, and secondary prevention","The patient's blood sugar levels and HbA1c values","c"
"OIC-247-24-A","{""question"": ""What is the primary mechanism of action for biguanides, a class of oral antidiabetic treatments?"", ""option_a"": ""Triggering insulin secretion"", ""option_b"": ""Reducing hepatic glucose production, particularly hepatic gluconeogenesis"", ""option_c"": ""Inhibiting glucose reabsorption by the proximal convoluted tubule"", ""option_d"": ""Slowing down the digestion of complex carbohydrates"", ""correct_option"": ""B""}",,"What is the primary mechanism of action for biguanides, a class of oral antidiabetic treatments?","Triggering insulin secretion","Reducing hepatic glucose production, particularly hepatic gluconeogenesis","Inhibiting glucose reabsorption by the proximal convoluted tubule","Slowing down the digestion of complex carbohydrates","b"
