id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-045-13-A,"{""question"": ""What combination of tests is used for the general newborn screening for cystic fibrosis?"", ""option_a"": ""Bloodstain from the heel for IRT levels and genetic testing for CFTR mutations"", ""option_b"": ""Urine test for IRT levels and full genome sequencing"", ""option_c"": ""Bloodstain from the heel for IRT levels and chest X-ray for lung function"", ""option_d"": ""Bloodstain from the heel for IRT levels and echocardiogram for heart function"", ""correct_option"": ""A""}",Positive diagnosis,What combination of tests is used for the general newborn screening for cystic fibrosis?,Bloodstain from the heel for IRT levels and genetic testing for CFTR mutations,Urine test for IRT levels and full genome sequencing,Bloodstain from the heel for IRT levels and chest X-ray for lung function,Bloodstain from the heel for IRT levels and echocardiogram for heart function,a
OIC-197-05-A,"{""question"": ""Which of the following is NOT a characteristic sign of peripheral enthesopathic disease in spondyloarthritis?"", ""option_a"": ""Inflammatory pain in the buttocks (sacroiliitis)"", ""option_b"": ""Talalgia (inflammatory pain at the entheses)"", ""option_c"": ""Sausage toe or finger (dactylitis)"", ""option_d"": ""Enthesitis at the heel (plantar fasciitis)"", ""correct_option"": ""d""}",Positive diagnosis,Which of the following is NOT a characteristic sign of peripheral enthesopathic disease in spondyloarthritis?,Inflammatory pain in the buttocks (sacroiliitis),Talalgia (inflammatory pain at the entheses),Sausage toe or finger (dactylitis),Enthesitis at the heel (plantar fasciitis),d
OIC-024-13-B,"{""question"": ""What are the recommended blood pressure targets for antihypertensive treatment in pregnant women with severe hypertension?"", ""option_a"": ""PAS= 130-140 mmHg and PAD = 80-90 mmHg"", ""option_b"": ""PAS= 140-155 mmHg and PAD = 90-105 mmHg"", ""option_c"": ""PAS= 160-170 mmHg and PAD = 110-120 mmHg"", ""option_d"": ""PAS= 150-160 mmHg and PAD = 100-110 mmHg"", ""correct_option"": ""B""}",Management,What are the recommended blood pressure targets for antihypertensive treatment in pregnant women with severe hypertension?,PAS= 130-140 mmHg and PAD = 80-90 mmHg,PAS= 140-155 mmHg and PAD = 90-105 mmHg,PAS= 160-170 mmHg and PAD = 110-120 mmHg,PAS= 150-160 mmHg and PAD = 100-110 mmHg,b
OIC-208-07-A,"{""question"": ""In assessing the severity of decompensation in a patient with chronic kidney disease (CKD), which of the following blood gas findings would indicate severe respiratory compromise?"", ""option_a"": ""PaO2 > 90mmHg and pH > 7.45"", ""option_b"": ""PaO2 < 60mmHg and pH < 7.35 with PaCO2 > 45mmHg"", ""option_c"": ""PaO2 < 60mmHg and pH > 7.45 with PaCO2 < 40mmHg"", ""option_d"": ""PaO2 > 60mmHg and pH < 7.30 with PaCO2 > 50mmHg"", ""correct_option"": ""b""}",Identifying the emergency,"In assessing the severity of decompensation in a patient with chronic kidney disease (CKD), which of the following blood gas findings would indicate severe respiratory compromise?",PaO2 > 90mmHg and pH > 7.45,PaO2 < 60mmHg and pH < 7.35 with PaCO2 > 45mmHg,PaO2 < 60mmHg and pH > 7.45 with PaCO2 < 40mmHg,PaO2 > 60mmHg and pH < 7.30 with PaCO2 > 50mmHg,b
OIC-134-04-A,"{""question"": ""What is the maximum score on the Numerical Scale (EN) for assessing pain intensity in adults?"", ""option_a"": ""0"", ""option_b"": ""5"", ""option_c"": ""10"", ""option_d"": ""15"", ""correct_option"": ""c""}",Positive diagnosis,What is the maximum score on the Numerical Scale (EN) for assessing pain intensity in adults?,0,5,10,15,c
OIC-102-14-B,"{""question"": ""In a patient presenting with diplopia, which of the following is NOT a main associated sign of etiological value to consider during the initial assessment?"", ""option_a"": ""A vicious or compensatory attitude of the head"", ""option_b"": ""Exophthalmos in a patient with a history of thyroid disease"", ""option_c"": ""Pain accompanied by headaches and nausea"", ""option_d"": ""Sudden onset of diplopia after prolonged reading"", ""correct_option"": ""d""}",Etiologies,"In a patient presenting with diplopia, which of the following is NOT a main associated sign of etiological value to consider during the initial assessment?",A vicious or compensatory attitude of the head,Exophthalmos in a patient with a history of thyroid disease,Pain accompanied by headaches and nausea,Sudden onset of diplopia after prolonged reading,d
OIC-027-40-B,"{""question"": ""Which of the following substances is associated with neonatal impregnation syndrome?"", ""option_a"": ""Cannabis"", ""option_b"": ""Cocaine"", ""option_c"": ""Heroin"", ""option_d"": ""Alcohol"", ""correct_option"": ""B""}",Physiopathology,Which of the following substances is associated with neonatal impregnation syndrome?,Cannabis,Cocaine,Heroin,Alcohol,b
OIC-075-01-A,"{""question"": ""Which of the following is NOT a main risk associated with smoking?"", ""option_a"": ""Decreased fertility"", ""option_b"": ""Ischaemic heart disease"", ""option_c"": ""Alzheimer's disease"", ""option_d"": ""Periodontal disease"", ""correct_option"": ""C""}",Definition,Which of the following is NOT a main risk associated with smoking?,Decreased fertility,Ischaemic heart disease,Alzheimer's disease,Periodontal disease,c
OIC-326-03-B,"{""question"": ""What is the reimbursement rate for a medicinal product with an 'Important' level of Medical Service Rendered (SMR)?"", ""option_a"": ""65%"", ""option_b"": ""30%"", ""option_c"": ""15%"", ""option_d"": ""Not reimbursed"", ""correct_option"": ""a""}",Definition,What is the reimbursement rate for a medicinal product with an 'Important' level of Medical Service Rendered (SMR)?,65%,30%,15%,Not reimbursed,a
OIC-101-02-A,"{""question"": ""Which of the following is a characteristic feature of central facial paralysis?"", ""option_a"": ""Predominantly affects the lower facial region, including the obliteration of the nasolabial fold."", ""option_b"": ""Superior involvement leads to an upward tilting of the eyeball and erasure of forehead wrinkles."", ""option_c"": ""Automatic-voluntary dissociation with marked asymmetry in voluntary movements."", ""option_d"": ""Abolished corneal reflex and painful hyperacusis."", ""correct_option"": ""c""}",Positive diagnosis,Which of the following is a characteristic feature of central facial paralysis?,"Predominantly affects the lower facial region, including the obliteration of the nasolabial fold.",Superior involvement leads to an upward tilting of the eyeball and erasure of forehead wrinkles.,Automatic-voluntary dissociation with marked asymmetry in voluntary movements.,Abolished corneal reflex and painful hyperacusis.,c
OIC-197-08-B,"{""question"": ""Which of the following is NOT a type of spondyloarthritis?"", ""option_a"": ""Ankylosing spondylitis"", ""option_b"": ""Psoriatic arthritis"", ""option_c"": ""Rheumatoid arthritis"", ""option_d"": ""Reactive arthritis"", ""correct_option"": ""C""}",Positive diagnosis,Which of the following is NOT a type of spondyloarthritis?,Ankylosing spondylitis,Psoriatic arthritis,Rheumatoid arthritis,Reactive arthritis,c
OIC-247-02-A,"{""question"": ""Which of the following is a characteristic of Type 1 diabetes mellitus?"", ""option_a"": ""It is often diagnosed with hyperglycaemia < 2 g/L and weight gain."", ""option_b"": ""It is mainly caused by poor use of insulin by the body's cells."", ""option_c"": ""It tends to occur after the age of 35 and is frequently associated with a family history of diabetes."", ""option_d"": ""It tends to occur before the age of 35 and is characterized by rapid onset and hyperglycaemia at diagnosis > 3 g/L."", ""correct_option"": ""d""}",Definition,Which of the following is a characteristic of Type 1 diabetes mellitus?,It is often diagnosed with hyperglycaemia < 2 g/L and weight gain.,It is mainly caused by poor use of insulin by the body's cells.,It tends to occur after the age of 35 and is frequently associated with a family history of diabetes.,It tends to occur before the age of 35 and is characterized by rapid onset and hyperglycaemia at diagnosis > 3 g/L.,d
OIC-056-08-B,"{""question"": ""When conducting an aetiological approach to disability, which of the following is NOT a factor considered according to the provided educational content?"", ""option_a"": ""The type of motor impairment (central or peripheral)"", ""option_b"": ""The age of onset of the disorders (antenatal/neonatal/post-natal)"", ""option_c"": ""The socioeconomic status of the individual"", ""option_d"": ""The course of the disorders (stability, improvement, regression)"", ""correct_option"": ""C""}",Etiologies,"When conducting an aetiological approach to disability, which of the following is NOT a factor considered according to the provided educational content?",The type of motor impairment (central or peripheral),The age of onset of the disorders (antenatal/neonatal/post-natal),The socioeconomic status of the individual,"The course of the disorders (stability, improvement, regression)",c
